Year/Month,SMA Milk Price,WMA Milk Price,EMA Milk Price,Milk Price (1 month before),Milk Price (2 month before),Milk Price (3 month before),Milk Price
2013/04,0.3408333333333333,0.34143333333333326,0.346825,0.3436999999999999,0.3387,0.3401,0.3521
2013/05,0.3448333333333333,0.34706666666666663,0.35196249999999996,0.3521,0.3436999999999999,0.3387,0.3571
2013/06,0.35096666666666665,0.35319999999999996,0.35663124999999996,0.3571,0.3521,0.3436999999999999,0.3613
2013/07,0.35683333333333334,0.35836666666666667,0.358165625,0.3613,0.3571,0.3521,0.3597
2013/08,0.35936666666666667,0.35979999999999995,0.3653828125,0.3597,0.3613,0.3571,0.3726
2013/09,0.3645333333333334,0.36641666666666667,0.38059140625,0.3726,0.3597,0.3613,0.3958
2013/10,0.3760333333333333,0.38205,0.394095703125,0.3958,0.3726,0.3597,0.4076
2013/11,0.39199999999999996,0.3978333333333333,0.4062978515625,0.4076,0.3958,0.3726,0.4185
2013/12,0.4073,0.4110833333333333,0.41249892578125,0.4185,0.4076,0.3958,0.4187
2014/01,0.4149333333333334,0.41678333333333334,0.408949462890625,0.4187,0.4185,0.4076,0.4054
2014/02,0.41419999999999996,0.4120166666666667,0.40652473144531254,0.4054,0.4187,0.4185,0.4041
2014/03,0.40940000000000004,0.40696666666666664,0.40396236572265626,0.4041,0.4054,0.4187,0.4014
2014/04,0.40363333333333334,0.40296666666666664,0.39728118286132813,0.4014,0.4041,0.4054,0.3906
2014/05,0.3987,0.39645,0.3886905914306641,0.3906,0.4014,0.4041,0.3801
2014/06,0.3907,0.38714999999999994,0.37639529571533203,0.3801,0.3906,0.4014,0.3641
2014/07,0.3782666666666666,0.37385,0.363747647857666,0.3641,0.3801,0.3906,0.3511
2014/08,0.3651,0.3602666666666667,0.353673823928833,0.3511,0.3641,0.3801,0.3436
2014/09,0.3529333333333334,0.3495166666666667,0.3432869119644165,0.3436,0.3511,0.3641,0.3329
2014/10,0.34253333333333336,0.33949999999999997,0.33304345598220825,0.3329,0.3436,0.3511,0.3228
2014/11,0.3331,0.3296333333333333,0.32292172799110413,0.3228,0.3329,0.3436,0.3128
2014/12,0.3228333333333333,0.31948333333333334,0.3172108639955521,0.3128,0.3228,0.3329,0.3115
2015/01,0.3157,0.3138166666666667,0.30405543199777607,0.3115,0.3128,0.3228,0.2909
2015/02,0.30506666666666665,0.30141666666666667,0.29712771599888804,0.2909,0.3115,0.3128,0.2902
2015/03,0.29753333333333337,0.2939833333333333,0.291013857999444,0.2902,0.2909,0.3115,0.2849
2015/04,0.2886666666666666,0.2876666666666667,0.286556928999722,0.2849,0.2902,0.2909,0.2821
2015/05,0.28573333333333334,0.2843833333333334,0.282728464499861,0.2821,0.2849,0.2902,0.2789
2015/06,0.28196666666666664,0.28096666666666664,0.2781142322499305,0.2789,0.2821,0.2849,0.2735
2015/07,0.2781666666666667,0.27673333333333333,0.27255711612496525,0.2735,0.2789,0.2821,0.267
2015/08,0.27313333333333334,0.27115,0.27232855806248263,0.267,0.2735,0.2789,0.2721
2015/09,0.27086666666666664,0.27063333333333334,0.2729142790312413,0.2721,0.267,0.2735,0.2735
2015/10,0.27086666666666664,0.27194999999999997,0.27780713951562064,0.2735,0.2721,0.267,0.2827
2015/11,0.2761,0.2778666666666667,0.2796035697578103,0.2827,0.2735,0.2721,0.2814
2015/12,0.2792,0.2805166666666667,0.27685178487890516,0.2814,0.2827,0.2735,0.2741
2016/01,0.27940000000000004,0.27796666666666664,0.27262589243945257,0.2741,0.2814,0.2827,0.2684
2016/02,0.27463333333333334,0.2724666666666667,0.2653629462197263,0.2684,0.2741,0.2814,0.2581
2016/03,0.26686666666666664,0.2642,0.2566314731098631,0.2581,0.2684,0.2741,0.2479
2016/04,0.2581333333333333,0.25471666666666665,0.24871573655493157,0.2479,0.2581,0.2684,0.2408
2016/05,0.24893333333333334,0.24605,0.23860786827746577,0.2408,0.2479,0.2581,0.2285
2016/06,0.23906666666666668,0.23583333333333334,0.23060393413873287,0.2285,0.2408,0.2479,0.2226
2016/07,0.23063333333333333,0.2276,0.22590196706936644,0.2226,0.2285,0.2408,0.2212
2016/08,0.2241,0.22288333333333332,0.2363009835346832,0.2212,0.2226,0.2285,0.2467
2016/09,0.23016666666666666,0.23418333333333333,0.2524004917673416,0.2467,0.2212,0.2226,0.2685
2016/10,0.24546666666666664,0.25335,0.2785002458836708,0.2685,0.2467,0.2212,0.3046
2016/11,0.27326666666666666,0.28291666666666665,0.30765012294183536,0.3046,0.2685,0.2467,0.3368
2016/12,0.30329999999999996,0.3146833333333333,0.3336750614709177,0.3368,0.3046,0.2685,0.3597
2017/01,0.33370000000000005,0.34288333333333326,0.3416875307354589,0.3597,0.3368,0.3046,0.3497
2017/02,0.34873333333333334,0.3508833333333334,0.3413437653677295,0.3497,0.3597,0.3368,0.341
2017/03,0.35013333333333335,0.3470166666666667,0.33932188268386476,0.341,0.3497,0.3597,0.3373
2017/04,0.3426666666666667,0.3406,0.33686094134193234,0.3373,0.341,0.3497,0.3344
2017/05,0.3375666666666666,0.33646666666666664,0.3331804706709662,0.3344,0.3373,0.341,0.3295
2017/06,0.33373333333333327,0.33243333333333336,0.33254023533548305,0.3295,0.3344,0.3373,0.3319
2017/07,0.3319333333333333,0.3315166666666667,0.33787011766774155,0.3319,0.3295,0.3344,0.3432
2017/08,0.33486666666666665,0.33715,0.34923505883387074,0.3432,0.3319,0.3295,0.3606
2017/09,0.34523333333333334,0.35001666666666664,0.36311752941693537,0.3606,0.3432,0.3319,0.377
2017/10,0.3602666666666667,0.36590000000000006,0.36910876470846765,0.377,0.3606,0.3432,0.3751
2017/11,0.3709,0.3733166666666667,0.3696043823542338,0.3751,0.377,0.3606,0.3701
2017/12,0.3740666666666666,0.3729166666666666,0.36315219117711695,0.3701,0.3751,0.377,0.3567
2018/01,0.3673,0.36423333333333335,0.3395260955885585,0.3567,0.3701,0.3751,0.3159
2018/02,0.34756666666666663,0.33853333333333335,0.32661304779427924,0.3159,0.3567,0.3701,0.3137
2018/03,0.3287666666666667,0.3216,0.31835652389713964,0.3137,0.3159,0.3567,0.3101
2018/04,0.3132333333333333,0.31226666666666664,0.3100282619485698,0.3101,0.3137,0.3159,0.3017
2018/05,0.3085,0.3065,0.3029141309742849,0.3017,0.3101,0.3137,0.2958
2018/06,0.3025333333333333,0.30015,0.30365706548714244,0.2958,0.3017,0.3101,0.3044
2018/07,0.30063333333333336,0.3010833333333333,0.30267853274357126,0.3044,0.2958,0.3017,0.3017
2018/08,0.30063333333333336,0.3016166666666667,0.31043926637178565,0.3017,0.3044,0.2958,0.3182
2018/09,0.30810000000000004,0.3104,0.3238696331858928,0.3182,0.3017,0.3044,0.3373
2018/10,0.31906666666666667,0.325,0.3375348165929464,0.3373,0.3182,0.3017,0.3512
2018/11,0.3355666666666666,0.3410666666666667,0.3472174082964732,0.3512,0.3373,0.3182,0.3569
2018/12,0.34846666666666665,0.3517333333333334,0.35125870414823657,0.3569,0.3512,0.3373,0.3553
2019/01,0.35446666666666665,0.35515,0.3449293520741183,0.3553,0.3569,0.3512,0.3386
2019/02,0.35026666666666667,0.3472166666666667,0.34101467603705915,0.3386,0.3553,0.3569,0.3371
2019/03,0.3436666666666666,0.34063333333333334,0.33845733801852956,0.3371,0.3386,0.3553,0.3359
2019/04,0.3372,0.33674999999999994,0.33407866900926475,0.3359,0.3371,0.3386,0.3297
2019/05,0.3342333333333333,0.33299999999999996,0.32943933450463236,0.3297,0.3359,0.3371,0.3248
2019/06,0.33013333333333333,0.3282833333333333,0.3229196672523162,0.3248,0.3297,0.3359,0.3164
2019/07,0.32363333333333333,0.3214166666666667,0.3170598336261581,0.3164,0.3248,0.3297,0.3112
2019/08,0.3174666666666666,0.3152,0.316029916813079,0.3112,0.3164,0.3248,0.315
2019/09,0.3142,0.31396666666666667,0.32146495840653955,0.315,0.3112,0.3164,0.3269
2019/10,0.31770000000000004,0.3203166666666667,0.32813247920326977,0.3269,0.315,0.3112,0.3348
2019/11,0.32556666666666667,0.3288666666666667,0.33481623960163487,0.3348,0.3269,0.315,0.3415
2019/12,0.33440000000000003,0.3368333333333333,0.34420811980081745,0.3415,0.3348,0.3269,0.3536
